8445689,Rob,Brown,R,1968,4,10,L
8445690,Bob,Brooke,R,1960,12,18,R
8445704,Gord,Brooks,R,1950,9,11,R
8445712,Dave,Brown,R,1962,10,12,R
8445728,David,Bruce,R,1964,10,7,R
8445730,Doug,Brown,R,1964,6,12,R
8445733,Kelly,Buchberger,R,1966,12,2,L
8445736,Paul,Broten,R,1965,10,27,R
8445738,Francis,Breault,R,1967,5,11,L
8445740,Jack,Coughlin,R,1892,6,6,R
8445745,Gerry,Couture,R,1925,8,6,R
8445746,Rosie,Couture,R,1905,7,24,R
8445757,John,Buda,R,1966,3,14,R
8445800,Ron,Busniuk,R,1948,8,13,R
8445808,Jerry,Butler,R,1951,2,27,L
8445814,John,Byce,R,1967,8,9,L
8445821,Lyndon,Byers,R,1964,2,29,R
8445825,Barry,Cullen,R,1935,6,16,R
8445831,Bill,Cupolo,R,1924,1,8,R
8445833,Floyd,Curry,R,1925,8,11,R
8445844,Jack,Darragh,R,1890,12,4,R
8445850,Bob,Davis,R,1899,2,2,R
8445851,Lorne,Davis,R,1930,7,20,R
8445860,Drew,Callander,R,1956,8,17,R
8445861,Jock,Callander,R,1961,4,23,R
8445863,Armand,Delmonte,R,1927,6,3,R
8445868,Tony,Demers,R,1917,7,22,R
8445869,Jean Paul,Denis,R,1924,2,28,R
8445872,Lulu,Denis,R,1928,6,7,R
8445884,Joffre,Desilets,R,1915,4,16,R
8445908,Cecil,Dillon,R,1908,4,26,L
8445909,Bill,Dineen,R,1932,9,18,R
8445914,Fred,Doherty,R,1887,8,15,L
8445922,Gary,Donaldson,R,1952,7,15,R
8445940,Ken,Doraty,R,1906,6,23,R
8445943,Gary,Dornhoefer,R,1943,2,2,R
8445950,Gordie,Drillon,R,1913,10,23,R
8445951,Rene,Drolet,R,1944,11,13,R
8445958,Marc,Dufour,R,1941,9,11,R
8445972,Babe,Dye,R,1898,5,13,R
8445987,Ron,Carter,R,1958,3,14,L
8446009,Ed,Cristofoli,R,1967,5,14,L
8446013,Jay,Caufield,R,1960,7,17,R
8446019,Tony,Cassolato,R,1956,5,7,R
8446026,Tom,Chorske,R,1966,9,18,R
8446035,Blair,Chapman,R,1956,6,13,R
8446043,Jose,Charbonneau,R,1966,11,2,R
8446054,Richard,Chernomaz,R,1963,9,1,R
8446063,Dino,Ciccarelli,R,1960,2,8,R
8446071,Shane,Churla,R,1965,6,24,R
8446072,Christopher,Cichocki,R,1963,9,17,R
8446074,Dan,Chicoine,R,1957,11,30,R
8446079,Dave,Christian,R,1959,5,12,R
8446084,Neal,Coulter,R,1963,1,2,R
8446095,Gordie,Clark,R,1952,5,31,R
8446101,Real,Cloutier,R,1956,7,30,L
8446105,Stephen,Coates,R,1950,7,27,R
8446125,Kelly,Chase,R,1967,10,25,R
8446127,Danton,Cole,R,1967,1,10,R
8446141,Jack,Egers,R,1949,1,28,L
8446142,Gerry,Ehman,R,1932,11,3,R
8446144,Fred,Elliott,R,1903,2,18,R
8446147,Cam,Connor,R,1954,8,10,L
8446170,Jacques,Cossette,R,1954,6,20,R
8446180,Sylvain,Cote,R,1959,7,14,L
8446184,Bill,Ezinicki,R,1924,3,11,R
8446187,Bill,Fairbairn,R,1947,1,7,R
8446191,Walt,Farrant,R,1912,8,12,R
8446196,Tony,Featherstone,R,1949,7,31,R
8446200,Yvan,Cournoyer,R,1943,11,22,L
8446203,Yves,Courteau,R,1964,4,25,L
8446208,Russ,Courtnall,R,1965,6,2,R
8446209,Ralph,Cox,R,1957,2,25,R
8446213,Mike,Craig,R,1971,6,6,R
8446219,Bob,Crawford,R,1959,4,6,R
8446237,Mike,Crombeen,R,1957,4,16,R
8446242,Keith,Crowder,R,1959,1,6,R
8446245,Tommy,Filmore,R,1906,3,14,R
8446252,Troy,Crowder,R,1968,5,3,R
8446253,Gary,Croteau,R,1946,6,20,L
8446255,Bruce,Crowder,R,1957,3,25,R
8446266,Denis,Cyr,R,1961,2,4,L
8446279,Tony,Currie,R,1957,11,12,R
8446285,Alain,Daigle,R,1954,8,24,R
8446289,Brad,Dalgarno,R,1967,8,11,R
8446295,Ulf,Dahlen,R,1967,1,21,L
8446298,Frank,Finnigan,R,1903,7,9,R
8446300,Alvin,Fisher,R,1893,1,5,R
8446301,Dunc,Fisher,R,1927,8,30,R
8446302,Joe,Fisher,R,1916,7,4,R
8446335,Gerry,Foley,R,1932,9,22,R
8446340,Len,Fontaine,R,1948,2,25,R
8446378,Guy,Delparte,R,1949,8,30,L
8446408,Rob,DiMaio,R,1968,2,19,R
8446409,Jack,Forsey,R,1914,11,7,R
8446411,Gus,Forslund,R,1908,4,25,R
8446423,Kevin,Dineen,R,1963,10,28,R
8446432,Daniel,Dore,R,1970,4,9,R
8446439,Jim,Dobson,R,1960,2,29,R
8446450,Brian,Dobbin,R,1966,8,18,R
8446454,Tie,Domi,R,1969,11,1,R
8446468,Peter,Douris,R,1966,2,19,R
8446478,Timothy,Driscoll,R,1965,1,21,
8446487,John,Druce,R,1966,2,23,R
8446503,Rocky,Dundas,R,1967,1,30,R
8446508,Craig,Duncanson,R,1967,3,17,L
8446509,Harry,Frost,R,1914,8,17,R
8446511,Bob,Fryday,R,1928,12,5,R
8446514,Art,Gagne,R,1897,10,11,R
8446518,Glen,Duncan,R,1960,2,22,L
8446547,Jeff,Eatough,R,1963,6,2,R
8446549,Gary,Eades,R,1961,10,20,
8446553,Johnny,Gagnon,R,1905,6,8,R
8446573,Fern,Gauthier,R,1919,8,31,R
8446579,Bernie,Geoffrion,R,1931,2,16,R
8446589,Kenny,Girard,R,1936,12,8,R
8446590,Art,Giroux,R,1908,6,6,R
8446595,Howie,Glover,R,1935,2,14,R
8446600,Sam,Godin,R,1909,9,20,R
8446605,Bill,Goldsworthy,R,1944,8,24,R
8446607,Leroy,Goldsworthy,R,1906,10,18,R
8446613,Fred,Gordon,R,1900,5,6,R
8446640,Leo,Gravelle,R,1925,6,10,R
8446641,Alex,Gray,R,1899,6,21,R
8446642,Terry,Gray,R,1938,3,21,R
8446644,Shorty,Green,R,1896,7,17,R
8446645,Lucien,Grenier,R,1946,11,3,L
8446648,Lloyd,Gronsdahl,R,1921,5,10,R
8446655,Aldo,Guidolin,R,1932,6,6,R
8446660,Gord,Haidy,R,1928,4,11,R
8446664,Len,Haley,R,1931,9,15,R
8446668,Ron,Ellis,R,1945,1,8,R
8446670,Murray,Hall,R,1940,11,24,R
8446674,Herb,Hamel,R,1904,6,8,R
8446675,Nelson,Emerson,R,1967,8,17,R
8446676,Pat,Elynuik,R,1967,10,30,R
8446693,Ray,Hannigan,R,1927,7,14,R
8446694,Emil,Hanson,R,1907,11,18,L
8446696,Nick,Harbaruk,R,1943,8,16,R
8446700,John,Harms,R,1925,4,25,R
8446708,Duke,Harris,R,1942,2,25,R
8446729,Buster,Harvey,R,1950,4,2,R
8446733,Todd,Ewen,R,1966,3,22,R
8446737,Daryl,Evans,R,1961,1,12,L
8446747,Ed,Hatoum,R,1947,12,7,R
8446754,Galen,Head,R,1947,4,16,R
8446760,Andy,Hebenton,R,1929,10,3,L
8446762,Gerry,Heffernan,R,1916,7,24,R
8446767,Harry,Helman,R,1894,8,28,R
8446782,Ted,Fauss,R,1961,6,30,L
8446814,Norm,Ferguson,R,1945,10,16,R
8446830,Tom,Fitzgerald,R,1968,8,28,R
8446835,Phil,Hergesheimer,R,1914,7,9,R
8446838,Patrick,Flatley,R,1963,10,3,R
8446840,Wally,Hergesheimer,R,1927,1,8,R
8446847,Theo,Fleury,R,1968,6,29,R
8446849,John,Flesch,R,1953,7,15,L
8446850,Bryan,Hextall Sr.,R,1913,7,31,L
